sample_id	total	protein_containing_complex	polarisome	EKC_KEOPS_complex	HIR_complex	MIS12_MIND_type_complex	origin_recognition_complex	gamma_tubulin_complex	inner_kinetochore	outer_kinetochore	Prp19_complex	radial_spoke	cytosolic_tRNA_wobble_base_thiouridylase_complex	zona_pellucida_receptor_complex	fibrinogen_complex	collagen_trimer	DNA_replication_factor_C_complex	transcription_regulator_complex	hemoglobin_complex	fatty_acid_synthase_complex	proteasome_regulatory_particle	proteasome_core_complex	eukaryotic_translation_initiation_factor_2_complex	eukaryotic_translation_initiation_factor_2B_complex	eukaryotic_translation_initiation_factor_3_complex	eukaryotic_translation_elongation_factor_1_complex	nascent_polypeptide_associated_complex	troponin_complex	microtubule_associated_complex	Arp2_3_protein_complex	spectrin	F_actin_capping_protein_complex	proteasome_activator_complex	proteasome_regulatory_particle__base_subcomplex	proteasome_regulatory_particle__lid_subcomplex	DNA_topoisomerase_type_II__double_strand_cut__ATP_hydrolyzing__complex	endopeptidase_Clp_complex	NAD_P_H_dehydrogenase_complex__plastoquinone_	type_II_protein_secretion_system_complex	prefoldin_complex	eukaryotic_translation_initiation_factor_4F_complex	myosin_complex	aminoacyl_tRNA_synthetase_multienzyme_complex	methionyl_glutamyl_tRNA_synthetase_complex	translation_release_factor_complex	molybdopterin_synthase_complex	proteasome_core_complex__alpha_subunit_complex	proteasome_core_complex__beta_subunit_complex	proteasome_activating_nucleotidase_complex	CCR4_NOT_core_complex	light_harvesting_complex	type_I_protein_secretion_system_complex	type_III_protein_secretion_system_complex	junctional_membrane_complex	beta_catenin_destruction_complex	intraciliary_transport_particle_A	intraciliary_transport_particle_B	nucleocytoplasmic_transport_complex	BLOC_complex	septin_complex	SCAR_complex	anaerobic_ribonucleoside_triphosphate_reductase_complex	PAN_complex	Ndc80_complex	Rad17_RFC_like_complex	Ctf18_RFC_like_complex	RecQ_family_helicase_topoisomerase_III_complex	Mis6_Sim4_complex	CBF3_complex	spitzenkorper	cell_envelope_Sec_protein_transport_complex	G_protein_beta_gamma_subunit_complex	filamentous_actin	protein_DNA_complex	DNA_recombinase_mediator_complex	type_VI_protein_secretion_system_complex	CAF_1_complex	monopolin_complex	TSC1_TSC2_complex	exomer_complex	Cvt_complex	BBSome	RNA_cap_binding_complex	Sid2_Mob1_complex	Nrd1_complex	Mon1_Ccz1_complex	Seh1_associated_complex	MKS_complex	fatty_acid_beta_oxidation_multienzyme_complex	eisosome_filament	ESCRT_complex	MCM_complex	receptor_complex	RAVE_complex	apoptosome	type_IV_secretion_system_complex	HICS_complex	DNA_packaging_complex	tricarboxylic_acid_cycle_enzyme_complex	mRNA_editing_complex	tubulin_complex	viral_portal_complex	Ski_complex	ASAP_complex	acyl_CoA_ceramide_synthase_complex	GATOR2_complex	inflammasome_complex	NVT_complex	Yae1_Lto1_complex	cytochrome_complex	sperm_individualization_complex	WASH_complex	Cdc42_GTPase_complex	Myo2p_Vac17p_Vac8p_transport_complex	ER_membrane_insertion_complex	Cbf1_Met4_Met28_complex	FAR_SIN_STRIPAK_complex	glycoprotein_complex	FAL1_SGD1_complex	R2TP_complex	Rix1_complex	CIA_complex	MCM_core_complex	GAIT_complex	type_V_protein_secretion_system_complex	protein_complex_involved_in_cell_adhesion	membrane_protein_complex	mitochondrial_protein_containing_complex	vesicle_tethering_complex	BORC_complex	chaperone_complex	subcortical_maternal_complex	TTT_complex	Aim21_Tda2_complex	ubiquinone_biosynthesis_complex	reelin_complex	Sm_like_protein_family_complex	MIH_complex	Cdc24p_Far1p_Gbetagamma_complex	matrilin_complex	SLAC_complex	nuclear_protein_containing_complex	endoplasmic_reticulum_protein_containing_complex	intracellular_protein_containing_complex	enzyme_activator_complex	catalytic_complex	ornithine_carbamoyltransferase_inhibitor_complex	peptidase_inhibitor_complex	Ras_guanyl_nucleotide_exchange_factor_complex	RPAP3_R2TP_prefoldin_like_complex	RQC_complex	GATOR1_complex	Gtr1_Gtr2_GTPase_complex	CoA_synthesizing_protein_complex	L_cysteine_desulfurase_complex	iron_sulfur_cluster_assembly_complex	Syp1_complex	bub1_bub3_complex	Mcs4_RR_MAPKKK_complex	transporter_complex	sumoylated_E2_ligase_complex	DNA_repair_complex	X3M_complex	RZZ_complex	Ste12p_Dig1p_Dig2p_complex	Tec1p_Ste12p_Dig1p_complex	Rvs161p_Rvs167p_complex	Dom34_Hbs1_complex	Kelch_containing_formin_regulatory_complex	EARP_complex	MWP_complex	Ubp3_Bre5_deubiquitination_complex	Vma12_Vma22_assembly_complex	ribonucleoprotein_complex	actin_cytoskeleton_regulatory_complex	Remaining
0159_AP39_21076_20180429_ST	20996683	325.866666666667	0	0	0	0	0	1	0	0	0	0	0	0	81	387	0	2782.86666666667	0	4067	0	188.5	0	0	46.6666666666667	0	0	0	248.283333333333	295	0	0	6	1.33333333333333	0	0.666666666666667	1.5	0	1451.16666666667	0.5	0	431.5	0	0	0	5690.83333333333	1.25	0	4	0	42.25	5.66666666666667	1481.16666666667	0	0	0	0	0	0	0	0	1	35	0	0	0	0.25	0.5	0	0	0	0	0	64509.6333333333	0	12494.5	0	0	0	1	0.666666666666667	0	2.5	0	0	0	0	0	16	0	0	0.75	4.1	0	0	32.5	0	5928.05	2391.83333333333	0	0	0	0	0	0	0	0	0	0	2212.55833333333	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	7	176930.326388889	35.2916666666667	2.26666666666666	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	48.425	23.2388888888889	127896.540277778	0	417586.965277778	0	0	0	0	1	0	0	0	0.333333333333333	0	0	0	0	29120.0708333333	0	50115.6666666666	0	0	0	0	0	0	0	0	0	0	0	187188.45	0.2	19902550.0333334
0159_AB10_26156_20180815_ST	20352699	2471.44444444444	0.410714285714286	0.333333333333333	0	2	1.125	0.616666666666667	0	0	0	0	0	0	84	1072.5	16.5833333333333	4628.20833333333	0	2955.5	0	409.5	0.5	0.5	8.5	1	1.5	0	295.325	13	0	0	0	25.8333333333333	1.5	2.33333333333333	1	0	3415.33333333333	2.5	1	91.6666666666667	0	0	1	4307.33333333333	0.5	1	0.5	3.41666666666667	12.5	3.5	995.5	0	0	0	0	0	0	0.333333333333333	0	7	30	2	1.25	1.25	0.75	0	0	0	2.5	0.2	0.666666666666667	63012.2416666666	0	7033	0	0.1	0	2	0.333333333333333	0	0.25	0	0.2	1	1	0	700	0	2.75	1.16666666666667	0.783333333333333	0	0	381	0.2	4307.23333333333	3719.47916666667	0.166666666666666	0	2	7	0	0	0	0	0	0	3644.04166666667	0	0	0	0.5	0.666666666666667	0	1	0	0.333333333333333	2.66666666666667	0.5	0.5	0	0	10	0.5	176750.194444445	34.125	20.7583333333333	0	7.65	0	0.5	0	0	0	4.34920634920635	1	0.45	0	0	246.166468253968	18.1291666666667	117441.675297619	2.5	431019.759027777	25	0	0	0	4.45833333333333	0.5	0	0.583333333333333	0	35	0.2	0	0.2	31946.4083333334	0	45212.0833333333	0	0	0.333333333333333	0.833333333333333	0	1.5	0.2	0	0	0.25	0.666666666666667	165299.845634921	0	19280916.154762
0159_AQ29_10022_20170920_ST	19485035	514	0	11.1666666666667	0	0.75	1.5	17.5	0	0	5.5	0	0	0	13	433.5	12.85	2922.4	0	2605.5	5	547.416666666667	2.6	5.95	56.5	0	3	0	80.5833333333333	235	0	2.5	1	12.6666666666667	1	0.833333333333333	1	0	2594.16666666667	4.33333333333333	0	593.5	5.33333333333333	0	1.83333333333333	9070.16666666667	9.08333333333333	3.66666666666667	7	13	465.75	543	2021	0.5	0	0	0	0.5	0	0	0	5	3	3.5	1.1	3.1	0.5	2.5	0	0	0	0	0	71747	0	62.5	0	0	0	0	3	0	0	0	0.333333333333333	2	0	0	30	0	1.75	24.6666666666667	95	0	0	35.5	0.333333333333333	7843.675	2900.80208333333	0.25	0	2	0	0	0	0.333333333333333	0	0	0	1941.225	0	13	0	0	3.08333333333333	0	0	0.375	0.25	5.5	0	4.5	0	0	0	190	198508.236706349	50.7395833333333	30.6083333333333	0	14.25	0	0	0	0	0	8.06666666666665	1	0	0	0	273.522727272727	32.0111111111111	146422.211724387	0	379464.633621934	0	0.2	0	0	3.5	0	0	1	0.666666666666667	0	0	0	0	31348.9541666666	0	61896.1833333333	0	3	0	0	0	0	0	2.5	0	0	0	246803.760714285	0	18312418.6275613
0159_AP39_21090_20180504_ST	18989837	262.75	0	0	0	0	0.5	0	0	0	0	0	0	0	10	351.25	0	4205	0	1826	0	126	0	0	24.6666666666667	0	0	0	65.4166666666667	90	0	0	0	9.25	0	0	0	0	905.166666666667	0	0	101	0	0	0	3416.66666666667	0	0	0	0	6	1.5	769.25	0	0	0	0	0	2	0	0	0	23	0	0	0	0	2.5	0	0	0	0	0	74540.15	0	3741	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0.5	0.5	0	0	15	0	4369.5	988.6875	0	0	0	0	0	0	0	0	0	0	3396.125	0	0	0	0	0	0	0	0.25	0	0	0	24	0	0	0	1	146473.875	22.8333333333333	1.5	0	0	0	0.5	0	0	0	1.61111111111111	0	0	0	0	29.3194444444444	2.9	113259.208333334	0	407396.879166667	0.8	0	0	0	0	0	0	0	0	1	0	0	0	22817.125	0	44892.8333333334	0	0	0	0	0	0	0	0	0	0	0	154055.619444444	0	18001587.3666667
0159_AP39_21314_20180719_ST_E21	18760936	2248.33333333333	0	0.5	0	0	0	0	0	0	0.5	0	0	0	6	397	4	3003	0	1539	0	357.5	0	0	9.33333333333333	0	1.66666666666667	0	88.8333333333333	30	0	0	8	0	0	0	0	0	2554.5	0.5	0.333333333333333	232	0	0	0	3216.33333333333	3.5	0.5	1	0	16.75	65.8333333333333	636.25	0	0	0	0	0	0	0.5	0	1	37	2	0	0	0	2	0	0	0	0	0	55451.9666666667	0	18335.5	0	0	0	0	0	0	0.5	0	0	0	0	0	526	0	0.5	1.75	13	0	0	21.5	0	4141.7	1977.95833333333	0	0	0	0	0	0	0	0	0	0	2870.875	0	0	0	0	2	0	0	0.125	0	0	0	18	0	0	0	26	140657.3875	44.4375	1.33333333333333	0	0.5	0	0	0	0	0	0.166666666666667	0	0	0	0	60.1666666666667	2.3	108219.1375	0	385753.975	17.8	0	0	0	0	0.5	0	0	0.333333333333333	29	0	0	0	24054.9708333333	0	39546.5416666666	0	0	0	0	0	0	0	0	0	0	0	144093.391666667	0	17820603.0166667
0159_AZ03_32015_20201210_ST	18411108	652.819047619048	0	7.5	0	3.5	16.6666666666667	21.8333333333333	0	0	15.4166666666667	0	1	0	0	1410	39.1	2649.56666666667	0	6436	29.5	429.333333333333	5.85	10.25	144.5	0	3	0	267.791666666666	685.366666666667	0	19	26	8.5	4	0.333333333333333	3	0	2028.66666666667	15.6666666666667	2	838.5	32.0333333333333	0	7.33333333333333	3423.66666666667	51.9166666666667	3.16666666666667	0	109.166666666667	6.75	410.166666666667	930.5	0	0	0	0	2.5	0	0	0	7	40	45	2.35	9.85	2	3	0.6	0	0	0	0	60675.2761904762	0	184	0	0	0	0	2	0	4	0	0	8	0	0	21	0	14.9166666666667	103.642857142857	123.583333333333	0.6	0	16.5	0	6882.9	3137.625	1.75	0	0	9	0	0	0.333333333333333	0	1	0	1826.79166666667	0	93	0	0	7.25	0	0	0.25	0	28	0	47	0.142857142857143	0	0	244.5	180721.55515873	155.5625	211.5	0	81.1666666666667	0	0	0	0	0	44.2444444444444	0	0	0	0	1261.77169011544	84.5623015873015	132226.567784993	0	347600.630194805	0	1.16666666666667	0	0	13.25	0	3.86666666666667	3.5	2.75	0.5	0	0.5	0	30582.0083333334	0	49567.85	0	0	0	0	0	0	0	29	0	0	0	213050.801884921	0	17361170.523088
0159_AK37_71031_20180929_ST	18190337	1228.83333333333	0	1.5	0	0.5	0.166666666666666	1	0	0	0	0	0	0	99	726.75	0	2539.5	0	2523.83333333333	0	129.833333333333	0	0	0.333333333333333	0	0	0	32.4166666666667	350	0	0	0	0.75	0	0	0	0	1863.5	1	0.333333333333333	364	0	0	0	4408.66666666667	0.5	0	1	0.833333333333333	36	789.833333333333	1332.91666666667	0	0	0	0	0	0	0	0	0	10	0	0	0	0	5.5	0	0	0	0	0	60680.85	0	1074	0	0	0	0	0	0	0.25	0	0.2	1	0	0	214	0	0	8.25	110.7	0	0	324.5	0	4488.26666666667	1085.59375	0	0	1	1	0	0	0	0	0	0	2266.625	0	0	0	0	0.95	0	0	0.5	0	0	0	21	0	0	0	221	158331.780555556	64.78125	4	0	2	0	0	0	0	0	0.333333333333333	0	0	0	0.5	55.2857142857143	4.75555555555555	115400.119444444	0.5	361254.088492063	8.8	0	0	0	0	0	0	0	0	7	0	0	0.2	24845.975	0	41545.0833333334	0	0	0.5	0	0	0	0	0	0	0	0	160544.666666667	0	17241318.4452381
0159_AK37_71023_20180813_ST	17982284	2510.33333333333	0	0	0	0.25	2.5	0	0	0	0	0	0	0	140	515.5	0	4518	0	2997.5	0	650.5	0	0	36.3333333333333	0	0	0	40.5	388.5	0	0	0	2	0	1.33333333333333	0	0	2960	0	0	591	0	0	0	6217	0	0	0	0	32	231.333333333333	1462.25	0	0	0	0	0	0	0	0	60	0	0	0	0	0	2.5	0	0	0.5	0	0	54074.5833333333	0	2125	0	0	0	0	1	0	1.75	0	0	0	0	0	595.5	0	1	0.25	2.25	0	0	1	0	5712	2184.70833333333	0	0	2845	0	0	0	0	0	0	0	2130.83333333333	0	0	0	0	1	0	0	0	0	0	0	20	0	0	2	2.5	150696.308333334	28.3541666666667	0.5	0	1	0	0	0	0	0	2.5	0	0	0	0	60.75	10.7	112299.125	0	338932.6	20	0	0	0	8	0	0	0	0.666666666666667	33	0	0	0	27758.9541666668	0	43505.1666666666	0	1	0	0	0	0	0	0	0	0	0	168240.016666667	0	17047625.15
0159_AV42_66163_20190718_ST	17925240	658.111111111111	0	0	0	0	0	0	0	0	0	0	0	0	136	318.5	0	4187.375	0	14771	0	143	0	0	1.66666666666666	0	0.333333333333333	0	90.8333333333333	241	0	0	0	0	0	0.333333333333333	10	0	1858.75	2	0	196	0	0	0	4875	0	0	0	2	33.25	19	1249.75	0	0	0	0	0	0	0	0	0	0	10	0	0	0	1	0	0	0	0	0	60171.1	0	313	0	0	0	0	0.666666666666667	0	1.5	0	0	0	0	0	26	0	0.5	0.25	0.75	0	0	2	0	4309.1	3398.58333333333	0	0	0	0	0	0	0	0	0	0	2252.33333333334	0	0	0	0	1	0	0	0	0	0	0	6	0	0	1	1.5	169569.8	19.0416666666667	2.5	0	0	0	0	0	0	0	0.75	0	0	0	0	31.8833333333333	3.81666666666667	119613.95	0	396575.075	0.2	0	0	0	0	0	0	0	0	1	0	0	0	29797.1750000001	0	39861.9166666666	0	0	0	0	0	0	0	0	0	0	0	165495.816666667	0	16904976.8888889
0159_AP39_21330_20190102_ST_E21	17843070	1199.16666666667	0	0.5	0	0	1	0	0	0	0	0	0	0	30	439.5	25	2639.66666666667	0	4262.5	0	172	0	0	34.7333333333334	0	2	0	49.8083333333333	391	0	0	0	0	0	0.666666666666667	0	0	2147.83333333333	0	0	41	0.5	0	0	6980	9	0	1.5	0	13.0833333333333	1.5	1022.16666666667	0	0	0	0	0	0	0	0	2	3	1	0	0	0	1.5	0	0	0	0	0	56677.6833333333	0	3247.5	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	303	0	1.25	1	6.83333333333333	0	0	5.5	0	5393.85	2466.16666666667	0	0	0	0	0	0	0	0	0	0	1980.625	0	0	0	0	3	0	0	2.375	0	0	0	22	0	0	0	9	182444.308333334	66.6875	0.666666666666667	0	0	0.6	0	0	0	0	5.66666666666667	0	0	0	0	53.5166666666667	1.4	115115.15	0	348459.966666666	7.8	0	0	0	0	0	0	0	0.666666666666667	27.5	0	0	0	31310.1125000001	0	43053.1666666666	0	0	0	0	0	0	0	0	0	0	0	169703.383333333	0	16863227.3333333
0159_AP39_21289_20190125_ST_E21	17461506	367.166666666667	0	0	0	0	0	0.333333333333333	0	0	0	0	0	0	24	993	0	2754.25	0	4323	0	463.833333333333	0	0	5.66666666666667	0	0.666666666666667	0	106.416666666667	355.5	0	0	24	0.5	0	0	0	0	1279.91666666667	1	0	125	0	0	0	2462.33333333333	0	0	0	0	15	8.33333333333333	1070.58333333333	0	0	0	0	0	0	0	0	1	39	0	0	0	0	0	0	0	0	0	0	59454.2333333333	0.5	6750	0	0	0	0	0.333333333333333	0	1	0	0	0	0	0	19	0	0	0.75	0	0	0	6.5	0	4689.1	1778.34375	0	0	0	0	0	0	0	0	0	0	2761.66666666666	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	3	0	139078.483333333	45.40625	1.5	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	25.2083333333333	6.13333333333333	116165.979166666	0	369881.429166667	1.2	0	0	0	0	0	0	0	0	3	0	0	0	23049.3166666667	0	44608.5	0	0	0	0	0	0	0	0	0	0	0	170721.016666667	0	16508033.0333333
0159_AK37_71052_20190226_ST	17359085	500	0	6	0	0	0	0	0	0	0	0	0	0	0	517	14	2890.7	0	2578	0	273	0	0	0.333333333333333	0	0	0	496.791666666667	35	0	0	0	0	0	0.333333333333333	0	0	2640.58333333333	3	0	154	0	0	0	3633	3	1.5	1	0	18.5	6	663.75	0	0	0	0	0	0	0	0	3	0	2	0	0	0.571428571428571	9	0	0	0	0	0	56776.3666666667	0	9796	0	0	0	0	0	0	0	0	0	0	0	0	40	0	2.25	15	2	0	0	0	0	3863.45	2619.375	0	0	0	0	0	0	0	0	0	0	3181.5	0	0	0	0	1	0	0	0	0	0.333333333333333	0	13	0	0	0	0	137614.979166667	19.125	2	0	0	0	0	0	0	0	0.5	0	0	0	0	35.1333333333333	6.06666666666667	103378.066666667	0	350471.008333334	0.4	0	0	0	0	0	0	0	0	0.5	0	0	0	25568.1041666667	0	38780.4166666666	0	0	0	0	0	0	0	0	0	0	0	138549.5	0	16473898.8619048
0159_AZ03_32016_20180619_ST	17356229	545	0	0	0	0	0.166666666666666	27	0	0	0	0	0	0	24	283	4	3211.91666666667	0	1570.5	0	185	0	0	11	0	0.333333333333333	0	141.291666666667	76.5	0	0	0	0	0	0	0	0	804.916666666667	0	0	176	0.5	0	0	2696	0	0	0	0.666666666666667	182.75	9.83333333333333	983.5	0	0	0	0	0	0	0	0	17	41	0	0	0	0	9.5	0	0	0	0	0	61114.3	0	4113	0	0	0	0	0	0	0	0	0	0.25	0	0	52	0	0	4	33.25	0	0	0	0	4414.8	1266.625	0	0	0	0	0	0	0	0	0	0	2790.72916666667	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0	0	66.5	119776.208333333	49.8541666666667	2.16666666666667	0	1	0	0	0	0	0	0	0	0	0	0	29.75	5.66666666666667	103122.916666667	0	346501.608333334	2	0	0	0	1	0	0	0	0	2.5	0	0	0	20103.4583333333	0	39365.3333333334	0	0	0	0	0	0	0	0	0	0	0	141254.858333333	0	16501153.6
0159_AK37_71024_20181010_ST	17179762	2587.66666666667	0	32	0	0	0	1	0	0	0	0	0	0	0	431.5	56	3254	0	1716	0	412	0	0	21.5	0	0	0	81.0833333333333	74	0	0	0	0	0	0.333333333333333	0	0	2949.08333333333	23.5	0	160	0	0	0	3685	14.25	9	23	0	19	221.5	804.083333333333	0	0	0	0	0	9	0	0	2	7	1	0	0	0	0	0	0	0	0	0	54370	0	5722.5	0	0	0	0	0	0	0.5	0	0	0	0	0	769	0	0	83.75	11.9	0	1	367.833333333333	0	5081	1399.66666666667	0	0	15	0	0	0	0	0	0	0	2538.45833333334	0	0	0	0	0	0	0	0	0	0	0	16	0	0	3	23	144368.945833333	57.0208333333333	0.5	0	0	0	0	0	0	0	1.66666666666667	0	0	0	0	58.25	2.16666666666667	108409.416666667	0	332887.3875	16.4	0	0	0	0	0	0	0	0	33	0	0	0	24063.5375	0	41635.75	0	0	0	0	0	0	0	0	0	0	0	156793.05	0	16284437.8
0159_AK37_71048_20190125_ST	17169619	10486.3888888889	0	0	0	0	0	0	0	0	0	0	0	0	160	507	0	4091.375	0	2233	0	1275.16666666667	0	0	13.6666666666667	0	0	0	26.8166666666667	222	0	0	9	4	0	0.333333333333333	0	0	6065.91666666667	0	0	408	0.5	0	0	6394.66666666667	0.25	0	0.5	2	39	66.5	523	0	0	0	0	0	0	0	0	2	5	0	0	0	0	2	0	0	0	0	0	53194.95	0	1609	0	0	0	0	0	0	1.5	0	0	0	0	0	2618	0	0.5	3	49.25	0	0	1.5	0	5389.45	3019.13541666667	0	0	0	0	0	0	0	0	0	0	2437.54166666667	0	0	0	0	0.25	0	0	0	0	0.5	0	2.5	0	0	0	98.5	205044.329166667	67.46875	0.333333333333333	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	209	11.7333333333333	115004.291666666	0	343015.5375	107.2	0	0	0	1	0	0	0	0.333333333333333	164	0	0	0	35431.0375	0	40142.75	0	0	0	0	0	0	0	0	0	0	0	162310.016666667	0	16167145.6444444
0159_AP39_21282_20180907_ST_E21	17068619	3332.4	0	0	0	0	0.5	0	0	0	0	0	0	0	8	305.5	0	3251.75	0	16851	0	406.666666666667	0	0	1	0	2	0	131.25	167	0	0	11	2.5	1	0	1	0	3746.83333333333	4.5	0	53	0	0.5	0	2079.16666666667	0	0.666666666666667	1	0	12.5	22	1098.83333333333	0	0	0	0	0	0	0	0	0	17	1	0	0	1.25	1.5	0	0	0	0	0	56718.8666666667	0	4738	0	0	0	0	1	0.4	0.5	0	0	0	0	0	1138	0	1.5	0	1.4	0	0	656	0	3672.45	3208.63541666667	0	0	6	0	0	0	0	0	0	0	2958.25	0	0	0	0	0.25	0	0	0	0	0.333333333333333	0	0	0	0	0	0	160817.370833333	51.5520833333333	4.5	0	10	0	0	0	0	0	3.16666666666667	0	0	0	0	81.5416666666667	1.26666666666667	116111.2875	0	393215.791666666	27.4	0	0	0	0	0	0	0	0	64	0	0	0	30369.3708333333	0	37782.1666666666	0	0	0	0	0	0	0	0	0	0	0	146023.066666667	0	16079442.6166667
0159_AZ03_32057_20190910_ST	16831551	731	0	13.5	0	0	0	46	0	0	0	0	0	0	7	855.25	14	3069.75	0	2318.5	0	345	0	0	18.1666666666667	0	0	0	48.1666666666667	457	0	0	11	0	0	0	4	0	1972.25	7	0	144	0	0	0	3529.33333333333	8.5	5.5	12	0	272.25	135.166666666667	1666.33333333333	0	0	0	0	0	0	0	0	47	10	0	0	0	0	5.5	0	0	0	0	0	48913.8166666667	0	5890	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	3	0	0.25	31.7	55.15	0	0	0	0	4963.3	1711.03125	0	0	142	0	0	0	0	0	0	0	2171.54166666667	0	0	0	0	0	0	0	0	0	1.75	0	0	0	0	1	109.5	126269.75	39.0729166666667	0.5	0	0	0	0	0	0	0	1	0	0	0	0	50.45	5.5	102405.229166667	0	320126.6	1.5	0	0	0	1	0	0	0	0.666666666666667	0	0	0	6	20938.625	0	39528.0833333334	0	0	0	0	0	0	0	0	0	0	0	150491.483333333	0	15991937
0159_AP39_21294_20181026_ST_E21	15994897	980.333333333333	0	1.5	0	0	0	0	0	0	0	0	0	0	253	406	1	1737	0	5171.5	0	291.5	0	0	0.333333333333333	0	1.66666666666667	0	67.9166666666667	407	0	0	16	0.5	0	0.5	0	0	1595.66666666667	4.5	0	77	1	0	0	3286.5	0.5	0.5	1.5	0	43.5	163	1116.41666666667	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	51944.65	0	4514	0	0	0	0	2.5	0	0	0	0	0	0	0	286	0	0	11.25	42.5	0	0	381	0	3859.875	2135.83333333333	0	0	0	0	0	0	0	0	0	0	2356.54166666667	0	0	0	0	0.7	0	0	0	0	0	0	2	0	0	0	85	134013.198214286	27.625	1.33333333333333	0	1	0	0	0	0	0	0	0	0	0	0	78.2083333333333	10.4	103052.125	0	325186.133333334	10.8	0	0	0	0	0	0	0	0	12	0	0	0	22927.7041666667	0	36561.9166666666	0	0	0	0	0	0	0	0	0	0	0	141437.851190476	0	15150323.0214286
0159_AP39_21111_20190126_ST	15468048	175.111111111111	0	0	0	0	0	1	0	0	0	0	0	0	4	405	0	2129.5	0	2631	0	405	0	0	14	0	0	0	66.3333333333333	222	0	0	6	1	0	0.333333333333333	0	0	900.833333333333	0.5	0	91	0.5	0	0	3279	0	0	0.5	0	2.75	354.833333333333	665.25	0	0	0	0	0	0	0	0	1	3	0	0	0	0.333333333333333	0	0	0	0	0	0	53543.6666666667	0	596	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0	7	0	0.25	1.25	2.75	0	0	48.5	0	4356.5	924.125	0	0	0	0	0	0	0	0	0	0	2708.08333333333	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5.5	120471.875	13.625	0.666666666666667	0	1	0	0	0	0	0	0.666666666666667	0	0	0	0	25.375	4.86666666666667	94573.25	0	338101.208333334	0	0	0	0	1	0	0	0	0	0	0	0	0	19780.6666666667	0	38835.5833333334	0	0	0	0	0	0	0	0	0	0	0	138118.825	0	14644564.6555556
0159_AP39_21220_20180215_ST_E21	15437595	351.222222222222	0	0	0.5	0	1	8.16666666666667	0	0	0	0	0	0	0	868.25	1	2879	0	1147	0	247.5	0	0	14	2	0	0	40.9	338.5	0	1	5	1.25	0	1	0	0	929.083333333333	0	0	352	0	0	0	3261.5	1	0	0	0.25	83.5	174.333333333333	942.083333333333	0	0	0	0	0.2	0	1	0	2	16	0.5	0	0.5	0	2	0	0	0	0	0	52046.8666666667	0	113	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	20	0	0	2.5	0.875	0	0	30	0	4102.8	1124.375	0	0	0	0	0	0	0	0	0	0	2275.70833333334	0	0	0	0	2	0	0	0.388888888888889	0	0	0	12	0	0	0	1.75	127270.771825397	42.125	3.5	0	4	0	0	0.5	0	0	0	0	0	0	0	42.35	2.05555555555556	96593.0583333331	0.5	313461.947222222	3.9	0	0	0	0	0	0	0	0	0.5	0	0.25	0.2	19914.7083333333	0	39020.5000000001	0	0	0	0	0	0	0	0	0	0	0	142606.40952381	0	14627221.5547619
0159_AZ03_32038_20181018_ST	15424570	288.666666666667	0	0	0	0	0	0	0	0	0	0	0	0	13	213	0	1927	0	1332	0	197.5	0	0	7	0	0.666666666666667	0	58.0416666666667	43	0	0	0	0	0	0	0	0	992.5	0	0	46	0	0	0	2174.33333333333	0.5	0	0.5	0	8.5	2.5	466.75	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	51381.4166666667	0	7365	0.5	0	0	0	0	0	0.5	0	0	0	0	0	10	0	0.25	0.25	13.65	0	0	3.5	0	3583.75	1053.9375	0	0	0	0	0	0	0	0	0	0	2952.5	0	0	0	0	1	0	0	0	0	0.25	0	0	0	0	0	26.5	100735.479166667	7.6875	0	0	0	0	0	0	0	0	0	0	0	0	0	14.3333333333333	2.66666666666667	88036.2291666668	0	323872.1875	0.2	0	0	0	0	0	0	0	0	2	0	0	0	16423.2708333333	0	34845.6666666666	0	0	0	0	0	0	0	0	0	0	0	120461.55	0	14665999.2666667
